Név,Dátum,Utolsó ár,Mennyiség
OTP,2014.11.05.,3941.0,509590.0
OTP,2014.11.06.,3950.0,518392.0
OTP,2014.11.07.,3901.0,917981.0
OTP,2014.11.10.,4100.0,2042053.0
OTP,2014.11.11.,4050.0,605196.0
OTP,2014.11.12.,4080.0,1049053.0
OTP,2014.11.13.,4082.0,323009.0
OTP,2014.11.14.,4010.0,852908.0
OTP,2014.11.17.,3996.0,352074.0
OTP,2014.11.18.,4010.0,450268.0
OTP,2014.11.19.,4025.0,278113.0
OTP,2014.11.20.,3970.0,1029883.0
OTP,2014.11.21.,3987.0,747743.0
OTP,2014.11.24.,3970.0,307391.0
OTP,2014.11.25.,3995.0,628232.0
OTP,2014.11.26.,3976.0,188235.0
OTP,2014.11.27.,3971.0,196992.0
OTP,2014.11.28.,3966.0,670839.0
OTP,2014.12.01.,3913.0,865748.0
OTP,2014.12.02.,3930.0,404136.0
OTP,2014.12.03.,3970.0,195896.0
OTP,2014.12.04.,4001.0,471890.0
OTP,2014.12.05.,4080.0,688340.0
OTP,2014.12.08.,4080.0,344808.0
OTP,2014.12.09.,4046.0,691303.0
OTP,2014.12.10.,4100.0,1011904.0
OTP,2014.12.11.,4105.0,938466.0
OTP,2014.12.12.,4080.0,3486303.0
OTP,2014.12.15.,3960.0,2113521.0
OTP,2014.12.16.,3684.0,3967666.0
OTP,2014.12.17.,3735.0,2040718.0
OTP,2014.12.18.,3705.0,1459775.0
OTP,2014.12.19.,3755.0,1066060.0
OTP,2014.12.22.,3803.0,333680.0
OTP,2014.12.23.,3805.0,341064.0
OTP,2014.12.29.,3780.0,213507.0
OTP,2014.12.30.,3811.0,302389.0
OTP,2015.01.05.,3760.0,853720.0
OTP,2015.01.06.,3660.0,1071976.0
OTP,2015.01.07.,3610.0,1358789.0
OTP,2015.01.08.,3725.0,944433.0
OTP,2015.01.09.,3650.0,582785.0
OTP,2015.01.12.,3621.0,705646.0
OTP,2015.01.13.,3619.0,669725.0
OTP,2015.01.14.,3600.0,946292.0
OTP,2015.01.15.,3479.0,4165499.0
OTP,2015.01.16.,3554.0,1256450.0
OTP,2015.01.19.,3580.0,223950.0
OTP,2015.01.20.,3688.0,924104.0
OTP,2015.01.21.,3733.0,1023075.0
OTP,2015.01.22.,3815.0,965022.0
OTP,2015.01.23.,3779.0,1013098.0
OTP,2015.01.26.,3847.0,703672.0
OTP,2015.01.27.,3795.0,895547.0
OTP,2015.01.28.,3733.0,791540.0
OTP,2015.01.29.,3697.0,1455967.0
OTP,2015.01.30.,3650.0,1565443.0
OTP,2015.02.02.,3655.0,648159.0
OTP,2015.02.03.,3830.0,1899464.0
OTP,2015.02.04.,3881.0,1198990.0
OTP,2015.02.05.,3875.0,2373149.0
OTP,2015.02.06.,3920.0,1039437.0
OTP,2015.02.09.,4110.0,3481653.0
OTP,2015.02.10.,4291.0,5664868.0
OTP,2015.02.11.,4282.0,2068320.0
OTP,2015.02.12.,4411.0,2901549.0
OTP,2015.02.13.,4370.0,1086011.0
OTP,2015.02.16.,4325.0,543767.0
OTP,2015.02.17.,4293.0,1109175.0
OTP,2015.02.18.,4305.0,1024474.0
OTP,2015.02.19.,4300.0,643395.0
OTP,2015.02.20.,4285.0,792138.0
OTP,2015.02.23.,4330.0,767937.0
OTP,2015.02.24.,4400.0,1437958.0
OTP,2015.02.25.,4395.0,289781.0
OTP,2015.02.26.,4345.0,679009.0
OTP,2015.02.27.,4285.0,1120842.0
OTP,2015.03.02.,4260.0,637275.0
OTP,2015.03.03.,4150.0,1041773.0
OTP,2015.03.04.,4200.0,1127772.0
OTP,2015.03.05.,4179.0,603404.0
OTP,2015.03.06.,4360.0,1244775.0
OTP,2015.03.09.,4526.0,2463117.0
OTP,2015.03.10.,4585.0,2148751.0
OTP,2015.03.11.,4735.0,2048261.0
OTP,2015.03.12.,4710.0,2282992.0
OTP,2015.03.13.,4700.0,861792.0
OTP,2015.03.16.,4695.0,418707.0
OTP,2015.03.17.,4680.0,1224815.0
OTP,2015.03.18.,4667.0,1344746.0
OTP,2015.03.19.,4871.0,1984161.0
OTP,2015.03.20.,5100.0,2224921.0
OTP,2015.03.23.,5101.0,2442745.0
OTP,2015.03.24.,5105.0,2073886.0
OTP,2015.03.25.,5440.0,3991187.0
OTP,2015.03.26.,5400.0,3357268.0
OTP,2015.03.27.,5300.0,1295497.0
OTP,2015.03.30.,5369.0,816736.0
OTP,2015.03.31.,5304.0,1038485.0
OTP,2015.04.01.,5301.0,517158.0
OTP,2015.04.02.,5300.0,889121.0
OTP,2015.04.07.,5350.0,815617.0
OTP,2015.04.08.,5339.0,843291.0
OTP,2015.04.09.,5370.0,557161.0
OTP,2015.04.10.,5502.0,985183.0
OTP,2015.04.13.,5944.0,3013578.0
OTP,2015.04.14.,5860.0,2671615.0
OTP,2015.04.15.,5788.0,859113.0
OTP,2015.04.16.,5763.0,921070.0
OTP,2015.04.17.,5570.0,1554976.0
OTP,2015.04.20.,5620.0,686934.0
OTP,2015.04.21.,5787.0,997290.0
OTP,2015.04.22.,5838.0,920205.0
OTP,2015.04.23.,5820.0,472397.0
OTP,2015.04.24.,5848.0,653648.0
OTP,2015.04.27.,6008.0,1208019.0
OTP,2015.04.28.,5982.0,936392.0
OTP,2015.04.29.,5877.0,895352.0
OTP,2015.04.30.,6005.0,2105938.0
OTP,2015.05.04.,6031.0,963407.0
OTP,2015.05.05.,6055.0,873619.0
OTP,2015.05.06.,6065.0,779001.0
OTP,2015.05.07.,6000.0,1315807.0
OTP,2015.05.08.,5950.0,615020.0
OTP,2015.05.11.,5960.0,355119.0
OTP,2015.05.12.,5905.0,617565.0
OTP,2015.05.13.,6010.0,972518.0
OTP,2015.05.14.,5920.0,467496.0
OTP,2015.05.15.,5960.0,472532.0
OTP,2015.05.18.,5940.0,385077.0
OTP,2015.05.19.,5930.0,879260.0
OTP,2015.05.20.,5815.0,727704.0
OTP,2015.05.21.,5700.0,1475849.0
OTP,2015.05.22.,5640.0,466261.0
OTP,2015.05.26.,5569.0,957020.0
OTP,2015.05.27.,5660.0,1107681.0
OTP,2015.05.28.,5729.0,819357.0
OTP,2015.05.29.,5700.0,880977.0
OTP,2015.06.01.,5650.0,442879.0
OTP,2015.06.02.,5562.0,919438.0
OTP,2015.06.03.,5550.0,684702.0
OTP,2015.06.04.,5500.0,704228.0
OTP,2015.06.05.,5385.0,488390.0
OTP,2015.06.08.,5201.0,859442.0
OTP,2015.06.09.,5399.0,1285356.0
OTP,2015.06.10.,5420.0,667795.0
OTP,2015.06.11.,5582.0,876626.0
OTP,2015.06.12.,5440.0,551703.0
OTP,2015.06.15.,5395.0,1010389.0
OTP,2015.06.16.,5421.0,503942.0
OTP,2015.06.17.,5320.0,1269202.0
OTP,2015.06.18.,5310.0,962860.0
OTP,2015.06.19.,5310.0,676133.0
OTP,2015.06.22.,5477.0,729605.0
OTP,2015.06.23.,5625.0,825659.0
OTP,2015.06.24.,5550.0,801060.0
OTP,2015.06.25.,5484.0,671074.0
OTP,2015.06.26.,5586.0,468904.0
OTP,2015.06.29.,5530.0,1609872.0
OTP,2015.06.30.,5600.0,852405.0
OTP,2015.07.01.,5625.0,1438608.0
OTP,2015.07.02.,5699.0,598889.0
OTP,2015.07.03.,5626.0,188281.0
OTP,2015.07.06.,5510.0,366020.0
OTP,2015.07.07.,5465.0,530191.0
OTP,2015.07.08.,5377.0,805796.0
OTP,2015.07.09.,5590.0,590683.0
OTP,2015.07.10.,5755.0,781386.0
OTP,2015.07.13.,5780.0,1033481.0
OTP,2015.07.14.,5836.0,880258.0
OTP,2015.07.15.,5884.0,844535.0
OTP,2015.07.16.,5924.0,1395589.0
OTP,2015.07.17.,5880.0,673250.0
OTP,2015.07.20.,5899.0,647967.0
OTP,2015.07.21.,5900.0,1132528.0
OTP,2015.07.22.,5861.0,387622.0
OTP,2015.07.23.,5822.0,437460.0
OTP,2015.07.24.,5800.0,185480.0
OTP,2015.07.27.,5730.0,522097.0
OTP,2015.07.28.,5790.0,460231.0
OTP,2015.07.29.,5800.0,381471.0
OTP,2015.07.30.,5790.0,189397.0
OTP,2015.07.31.,5745.0,327492.0
OTP,2015.08.03.,5750.0,338040.0
OTP,2015.08.04.,5750.0,222499.0
OTP,2015.08.05.,5801.0,214398.0
OTP,2015.08.06.,5690.0,301481.0
OTP,2015.08.07.,5729.0,258155.0
OTP,2015.08.10.,5710.0,509207.0
OTP,2015.08.11.,5690.0,468501.0
OTP,2015.08.12.,5700.0,382186.0
OTP,2015.08.13.,5849.0,572521.0
OTP,2015.08.14.,5655.0,1145622.0
OTP,2015.08.17.,5622.0,662567.0
OTP,2015.08.18.,5600.0,618362.0
OTP,2015.08.19.,5635.0,590619.0
OTP,2015.08.24.,5256.0,2235316.0
OTP,2015.08.25.,5450.0,1127783.0
OTP,2015.08.26.,5316.0,882228.0
OTP,2015.08.27.,5410.0,920670.0
OTP,2015.08.28.,5335.0,735331.0
OTP,2015.08.31.,5387.0,566549.0
OTP,2015.09.01.,5325.0,777338.0
OTP,2015.09.02.,5380.0,401830.0
OTP,2015.09.03.,5530.0,681916.0
OTP,2015.09.04.,5460.0,392893.0
OTP,2015.09.07.,5450.0,151312.0
OTP,2015.09.08.,5399.0,290428.0
OTP,2015.09.09.,5469.0,296876.0
OTP,2015.09.10.,5519.0,481904.0
OTP,2015.09.11.,5420.0,231525.0
OTP,2015.09.14.,5522.0,480908.0
OTP,2015.09.15.,5435.0,467499.0
OTP,2015.09.16.,5380.0,596636.0
OTP,2015.09.17.,5440.0,582189.0
OTP,2015.09.18.,5408.0,674144.0
OTP,2015.09.21.,5456.0,427403.0
OTP,2015.09.22.,5226.0,805674.0
OTP,2015.09.23.,5277.0,1005998.0
OTP,2015.09.24.,5317.0,449752.0
OTP,2015.09.25.,5370.0,370227.0
OTP,2015.09.28.,5332.0,206639.0
OTP,2015.09.29.,5478.0,739429.0
OTP,2015.09.30.,5405.0,744344.0
OTP,2015.10.01.,5370.0,309453.0
OTP,2015.10.02.,5288.0,635031.0
OTP,2015.10.05.,5355.0,400150.0
OTP,2015.10.06.,5350.0,588166.0
OTP,2015.10.07.,5390.0,378781.0
OTP,2015.10.08.,5490.0,619908.0
OTP,2015.10.09.,5700.0,1521951.0
OTP,2015.10.12.,5750.0,655473.0
OTP,2015.10.13.,5708.0,642679.0
OTP,2015.10.14.,5700.0,497062.0
OTP,2015.10.15.,5740.0,557095.0
OTP,2015.10.16.,5670.0,612009.0
OTP,2015.10.19.,5615.0,279324.0
OTP,2015.10.20.,5522.0,668676.0
OTP,2015.10.21.,5506.0,541510.0
OTP,2015.10.22.,5648.0,383853.0
OTP,2015.10.26.,5740.0,504409.0
OTP,2015.10.27.,5742.0,598769.0
OTP,2015.10.28.,5670.0,398606.0
OTP,2015.10.29.,,
OTP,2015.10.30.,5475.0,2494314.0
OTP,2015.11.02.,5500.0,598263.0
OTP,2015.11.03.,5510.0,628204.0
OTP,2015.11.04.,5570.0,1034245.0
OTP,2015.11.05.,5664.0,1204955.0
OTP,2015.11.06.,5658.0,874860.0
OTP,2015.11.09.,5688.0,349315.0
OTP,2015.11.10.,5667.0,426456.0
OTP,2015.11.11.,5749.0,818026.0
OTP,2015.11.12.,5692.0,1052606.0
OTP,2015.11.13.,5592.0,1015269.0
OTP,2015.11.16.,5610.0,709333.0
OTP,2015.11.17.,5879.0,1630037.0
OTP,2015.11.18.,6027.0,2183922.0
OTP,2015.11.19.,5910.0,1859639.0
OTP,2015.11.20.,5905.0,616393.0
OTP,2015.11.23.,6040.0,741551.0
OTP,2015.11.24.,6030.0,777807.0
OTP,2015.11.25.,6030.0,747299.0
OTP,2015.11.26.,6081.0,504579.0
OTP,2015.11.27.,6010.0,405079.0
OTP,2015.11.30.,6070.0,1981872.0
OTP,2015.12.01.,6120.0,971461.0
OTP,2015.12.02.,6158.0,809753.0
OTP,2015.12.03.,6050.0,415803.0
OTP,2015.12.04.,5964.0,663887.0
OTP,2015.12.07.,5915.0,423311.0
OTP,2015.12.08.,5870.0,588968.0
OTP,2015.12.09.,5920.0,679597.0
OTP,2015.12.10.,5870.0,621480.0
OTP,2015.12.11.,5750.0,938780.0
OTP,2015.12.14.,5670.0,1008054.0
OTP,2015.12.15.,5778.0,694447.0
OTP,2015.12.16.,5970.0,1038480.0
OTP,2015.12.17.,5921.0,746517.0
OTP,2015.12.18.,5911.0,552090.0
OTP,2015.12.21.,5970.0,277944.0
OTP,2015.12.22.,5900.0,426497.0
OTP,2015.12.23.,5904.0,245115.0
OTP,2015.12.28.,5891.0,190429.0
OTP,2015.12.29.,6020.0,339992.0
OTP,2015.12.30.,6000.0,239148.0
OTP,2016.01.04.,5939.0,401805.0
OTP,2016.01.05.,5985.0,491392.0
OTP,2016.01.06.,5959.0,636425.0
OTP,2016.01.07.,5775.0,1542784.0
OTP,2016.01.08.,5897.0,939837.0
OTP,2016.01.11.,5875.0,512679.0
OTP,2016.01.12.,6084.0,1146605.0
OTP,2016.01.13.,6188.0,1709023.0
OTP,2016.01.14.,6220.0,1437824.0
OTP,2016.01.15.,6092.0,2054418.0
OTP,2016.01.18.,5900.0,896818.0
OTP,2016.01.19.,5845.0,1101570.0
OTP,2016.01.20.,5714.0,1422640.0
OTP,2016.01.21.,5725.0,1479768.0
OTP,2016.01.22.,5818.0,887023.0
OTP,2016.01.25.,5753.0,1043732.0
OTP,2016.01.26.,5800.0,750173.0
OTP,2016.01.27.,5963.0,867214.0
OTP,2016.01.28.,5960.0,880832.0
OTP,2016.01.29.,6094.0,868775.0
OTP,2016.02.01.,6155.0,959818.0
OTP,2016.02.02.,6000.0,1191491.0
OTP,2016.02.03.,5989.0,778462.0
OTP,2016.02.04.,6109.0,738217.0
OTP,2016.02.05.,6110.0,716561.0
OTP,2016.02.08.,5935.0,632441.0
OTP,2016.02.09.,5775.0,1305574.0
OTP,2016.02.10.,5865.0,482414.0
OTP,2016.02.11.,5750.0,687620.0
OTP,2016.02.12.,5840.0,548970.0
OTP,2016.02.15.,6000.0,617894.0
OTP,2016.02.16.,5965.0,441406.0
OTP,2016.02.17.,5990.0,536203.0
OTP,2016.02.18.,6096.0,835896.0
OTP,2016.02.19.,6068.0,568405.0
OTP,2016.02.22.,6115.0,632794.0
OTP,2016.02.23.,5968.0,638926.0
OTP,2016.02.24.,5840.0,1252727.0
OTP,2016.02.25.,5941.0,478312.0
OTP,2016.02.26.,6035.0,560147.0
OTP,2016.02.29.,5950.0,1480907.0
OTP,2016.03.01.,6035.0,390644.0
OTP,2016.03.02.,6075.0,788825.0
OTP,2016.03.03.,6195.0,1060455.0
OTP,2016.03.04.,6360.0,2421359.0
OTP,2016.03.07.,6384.0,1313001.0
OTP,2016.03.08.,6602.0,2508868.0
OTP,2016.03.09.,6631.0,1144706.0
OTP,2016.03.10.,6648.0,1324477.0
OTP,2016.03.11.,6730.0,1408291.0
OTP,2016.03.16.,6707.0,1250375.0
OTP,2016.03.17.,6805.0,1201837.0
OTP,2016.03.18.,6758.0,2495647.0
OTP,2016.03.21.,6779.0,924159.0
OTP,2016.03.22.,6790.0,639388.0
OTP,2016.03.23.,6740.0,725412.0
OTP,2016.03.24.,6668.0,409406.0
OTP,2016.03.29.,6733.0,426465.0
OTP,2016.03.30.,6900.0,1008200.0
OTP,2016.03.31.,6926.0,958252.0
OTP,2016.04.01.,6920.0,758456.0
OTP,2016.04.04.,6946.0,459044.0
OTP,2016.04.05.,6900.0,646250.0
OTP,2016.04.06.,6890.0,591195.0
OTP,2016.04.07.,6980.0,905375.0
OTP,2016.04.08.,7050.0,642027.0
OTP,2016.04.11.,6955.0,699419.0
OTP,2016.04.12.,6880.0,583987.0
OTP,2016.04.13.,7020.0,737248.0
OTP,2016.04.14.,7223.0,1287610.0
OTP,2016.04.15.,7323.0,1034703.0
OTP,2016.04.18.,7305.0,820606.0
OTP,2016.04.19.,7380.0,497064.0
OTP,2016.04.20.,7300.0,563925.0
OTP,2016.04.21.,7250.0,537577.0
OTP,2016.04.22.,7133.0,574101.0
OTP,2016.04.25.,7213.0,645401.0
OTP,2016.04.26.,7189.0,385472.0
OTP,2016.04.27.,7266.0,799849.0
OTP,2016.04.28.,7269.0,597191.0
OTP,2016.04.29.,7215.0,533712.0
OTP,2016.05.02.,7200.0,111037.0
OTP,2016.05.03.,7119.0,396241.0
OTP,2016.05.04.,6957.0,898043.0
OTP,2016.05.05.,6940.0,583781.0
OTP,2016.05.06.,6850.0,872389.0
OTP,2016.05.09.,7060.0,626674.0
OTP,2016.05.10.,7130.0,430214.0
OTP,2016.05.11.,7125.0,399911.0
OTP,2016.05.12.,7155.0,529983.0
OTP,2016.05.13.,6960.0,1039187.0
OTP,2016.05.17.,6851.0,744669.0
OTP,2016.05.18.,6800.0,1017274.0
OTP,2016.05.19.,6687.0,604504.0
OTP,2016.05.20.,6850.0,563888.0
OTP,2016.05.23.,6880.0,565826.0
OTP,2016.05.24.,7023.0,482600.0
OTP,2016.05.25.,7046.0,691787.0
OTP,2016.05.26.,7025.0,556158.0
OTP,2016.05.27.,6890.0,339054.0
OTP,2016.05.30.,6945.0,220292.0
OTP,2016.05.31.,6811.0,848245.0
OTP,2016.06.01.,6858.0,480554.0
OTP,2016.06.02.,6900.0,220264.0
OTP,2016.06.03.,6883.0,425542.0
OTP,2016.06.06.,6889.0,138604.0
OTP,2016.06.07.,7000.0,473908.0
OTP,2016.06.08.,6978.0,410941.0
OTP,2016.06.09.,6835.0,431722.0
OTP,2016.06.10.,6710.0,502655.0
OTP,2016.06.13.,6486.0,813525.0
OTP,2016.06.14.,6550.0,1605200.0
OTP,2016.06.15.,6795.0,1071023.0
OTP,2016.06.16.,6591.0,816485.0
OTP,2016.06.17.,6678.0,878917.0
OTP,2016.06.20.,6761.0,480063.0
OTP,2016.06.21.,6860.0,955463.0
OTP,2016.06.22.,6800.0,641096.0
OTP,2016.06.23.,6835.0,470102.0
OTP,2016.06.24.,6325.0,1873398.0
OTP,2016.06.27.,6180.0,1523935.0
OTP,2016.06.28.,6400.0,1479371.0
OTP,2016.06.29.,6458.0,767279.0
OTP,2016.06.30.,6350.0,908022.0
OTP,2016.07.01.,6312.0,841714.0
OTP,2016.07.04.,6280.0,404968.0
OTP,2016.07.05.,6319.0,466214.0
OTP,2016.07.06.,6328.0,772473.0
OTP,2016.07.07.,6445.0,804615.0
OTP,2016.07.08.,6480.0,654377.0
OTP,2016.07.11.,6587.0,640191.0
OTP,2016.07.12.,6584.0,574743.0
OTP,2016.07.13.,6460.0,656346.0
OTP,2016.07.14.,6485.0,1000957.0
OTP,2016.07.15.,6460.0,609300.0
OTP,2016.07.18.,6545.0,442016.0
OTP,2016.07.19.,6630.0,598582.0
OTP,2016.07.20.,6762.0,820090.0
OTP,2016.07.21.,6849.0,785786.0
OTP,2016.07.22.,6843.0,556572.0
OTP,2016.07.25.,6857.0,408962.0
OTP,2016.07.26.,6836.0,402995.0
OTP,2016.07.27.,6722.0,375554.0
OTP,2016.07.28.,6680.0,338240.0
OTP,2016.07.29.,6776.0,432258.0
OTP,2016.08.01.,6855.0,425395.0
OTP,2016.08.02.,6620.0,582774.0
OTP,2016.08.03.,6510.0,1425539.0
OTP,2016.08.04.,6798.0,543575.0
OTP,2016.08.05.,6760.0,343364.0
OTP,2016.08.08.,6832.0,317621.0
OTP,2016.08.09.,6900.0,424650.0
OTP,2016.08.10.,6930.0,593921.0
OTP,2016.08.11.,6979.0,546677.0
OTP,2016.08.12.,7149.0,1927970.0
OTP,2016.08.15.,7170.0,393584.0
OTP,2016.08.16.,7173.0,693364.0
OTP,2016.08.17.,7191.0,554606.0
OTP,2016.08.18.,7188.0,388929.0
OTP,2016.08.19.,7120.0,249842.0
OTP,2016.08.22.,7060.0,330234.0
OTP,2016.08.23.,7151.0,447539.0
OTP,2016.08.24.,7290.0,1062765.0
OTP,2016.08.25.,7200.0,415027.0
OTP,2016.08.26.,7204.0,297970.0
OTP,2016.08.29.,7290.0,356734.0
OTP,2016.08.30.,7309.0,449491.0
OTP,2016.08.31.,7252.0,446642.0
OTP,2016.09.01.,7317.0,469749.0
OTP,2016.09.02.,7416.0,820782.0
OTP,2016.09.05.,7530.0,796235.0
OTP,2016.09.06.,7530.0,543740.0
OTP,2016.09.07.,7510.0,439297.0
OTP,2016.09.08.,7490.0,540172.0
OTP,2016.09.09.,7477.0,684545.0
OTP,2016.09.12.,7408.0,646351.0
OTP,2016.09.13.,7281.0,556370.0
OTP,2016.09.14.,7324.0,513866.0
OTP,2016.09.15.,7365.0,274002.0
OTP,2016.09.16.,7339.0,662171.0
OTP,2016.09.19.,7510.0,1006845.0
OTP,2016.09.20.,7375.0,527831.0
OTP,2016.09.21.,7435.0,604807.0
OTP,2016.09.22.,7461.0,531303.0
OTP,2016.09.23.,7345.0,386520.0
OTP,2016.09.26.,7205.0,606375.0
OTP,2016.09.27.,7150.0,687396.0
OTP,2016.09.28.,7148.0,396826.0
OTP,2016.09.29.,7319.0,520789.0
OTP,2016.09.30.,7200.0,770668.0
OTP,2016.10.03.,7268.0,245493.0
OTP,2016.10.04.,7498.0,955825.0
OTP,2016.10.05.,7456.0,415115.0
OTP,2016.10.06.,7408.0,571290.0
OTP,2016.10.07.,7435.0,179303.0
OTP,2016.10.10.,7490.0,237594.0
OTP,2016.10.11.,7429.0,358175.0
OTP,2016.10.12.,7380.0,216777.0
OTP,2016.10.13.,7249.0,671522.0
OTP,2016.10.14.,7375.0,327120.0
OTP,2016.10.17.,7445.0,450066.0
OTP,2016.10.18.,7549.0,533551.0
OTP,2016.10.19.,7549.0,690762.0
OTP,2016.10.20.,7590.0,443469.0
OTP,2016.10.21.,7649.0,803670.0
OTP,2016.10.24.,7795.0,839413.0
OTP,2016.10.25.,7850.0,840445.0
OTP,2016.10.26.,7846.0,613086.0
OTP,2016.10.27.,7831.0,618353.0
OTP,2016.10.28.,7900.0,503972.0
OTP,2016.11.02.,7739.0,1415184.0
OTP,2016.11.03.,7871.0,638785.0
OTP,2016.11.04.,7865.0,461246.0
OTP,2016.11.07.,7970.0,684557.0
OTP,2016.11.08.,7980.0,474138.0
OTP,2016.11.09.,7960.0,905556.0
OTP,2016.11.10.,8150.0,1122710.0
OTP,2016.11.11.,8190.0,1167760.0
OTP,2016.11.14.,8050.0,579252.0
OTP,2016.11.15.,7990.0,472582.0
OTP,2016.11.16.,8060.0,763074.0
OTP,2016.11.17.,8036.0,507391.0
OTP,2016.11.18.,8118.0,465335.0
OTP,2016.11.21.,8100.0,299668.0
OTP,2016.11.22.,8197.0,350375.0
OTP,2016.11.23.,8004.0,664080.0
OTP,2016.11.24.,8030.0,123123.0
OTP,2016.11.25.,7986.0,364884.0
OTP,2016.11.28.,8040.0,317660.0
OTP,2016.11.29.,7981.0,428292.0
OTP,2016.11.30.,7956.0,655216.0
OTP,2016.12.01.,7961.0,285759.0
OTP,2016.12.02.,7929.0,337158.0
OTP,2016.12.05.,8011.0,336769.0
OTP,2016.12.06.,8012.0,304324.0
OTP,2016.12.07.,8045.0,408705.0
OTP,2016.12.08.,8160.0,488841.0
OTP,2016.12.09.,8099.0,414279.0
OTP,2016.12.12.,8123.0,275721.0
OTP,2016.12.13.,8197.0,609747.0
OTP,2016.12.14.,8249.0,845957.0
OTP,2016.12.15.,8383.0,824339.0
OTP,2016.12.16.,8411.0,938908.0
OTP,2016.12.19.,8280.0,321276.0
OTP,2016.12.20.,8238.0,346285.0
OTP,2016.12.21.,8350.0,419737.0
OTP,2016.12.22.,8285.0,201259.0
OTP,2016.12.23.,8370.0,289363.0
OTP,2016.12.27.,8385.0,93950.0
OTP,2016.12.28.,8400.0,140780.0
OTP,2016.12.29.,8320.0,219618.0
OTP,2016.12.30.,8400.0,209291.0
OTP,2017.01.02.,8399.0,48720.0
OTP,2017.01.03.,8455.0,281918.0
OTP,2017.01.04.,8621.0,592955.0
OTP,2017.01.05.,8600.0,349915.0
OTP,2017.01.06.,8601.0,243794.0
OTP,2017.01.09.,8650.0,205539.0
OTP,2017.01.10.,8742.0,507571.0
OTP,2017.01.11.,8760.0,507360.0
OTP,2017.01.12.,8760.0,364106.0
OTP,2017.01.13.,8890.0,645194.0
OTP,2017.01.16.,8858.0,147553.0
OTP,2017.01.17.,8799.0,297961.0
OTP,2017.01.18.,8806.0,338892.0
OTP,2017.01.19.,8799.0,284405.0
OTP,2017.01.20.,8770.0,277642.0
OTP,2017.01.23.,8816.0,329588.0
OTP,2017.01.24.,8850.0,167161.0
OTP,2017.01.25.,8936.0,432722.0
OTP,2017.01.26.,8950.0,393907.0
OTP,2017.01.27.,8900.0,315647.0
OTP,2017.01.30.,8816.0,319838.0
OTP,2017.01.31.,8825.0,332298.0
OTP,2017.02.01.,8900.0,385835.0
OTP,2017.02.02.,8865.0,272851.0
OTP,2017.02.03.,8858.0,180791.0
OTP,2017.02.06.,8770.0,224219.0
OTP,2017.02.07.,8800.0,261336.0
OTP,2017.02.08.,8840.0,457779.0
OTP,2017.02.09.,8901.0,553355.0
OTP,2017.02.10.,8975.0,514989.0
OTP,2017.02.13.,9100.0,383796.0
OTP,2017.02.14.,9226.0,348651.0
OTP,2017.02.15.,9271.0,418995.0
OTP,2017.02.16.,9079.0,506041.0
OTP,2017.02.17.,9201.0,453415.0
OTP,2017.02.20.,9296.0,124358.0
OTP,2017.02.21.,9396.0,401470.0
OTP,2017.02.22.,9341.0,258069.0
OTP,2017.02.23.,8990.0,1228482.0
OTP,2017.02.24.,8735.0,1172183.0
OTP,2017.02.27.,8740.0,769014.0
OTP,2017.02.28.,8450.0,1045936.0
OTP,2017.03.01.,8860.0,722912.0
OTP,2017.03.02.,8950.0,487761.0
OTP,2017.03.03.,8950.0,510891.0
OTP,2017.03.06.,8910.0,280026.0
OTP,2017.03.07.,8655.0,714384.0
OTP,2017.03.08.,8600.0,488188.0
OTP,2017.03.09.,8667.0,564530.0
OTP,2017.03.10.,8540.0,666830.0
OTP,2017.03.13.,8500.0,349619.0
OTP,2017.03.14.,8403.0,655430.0
OTP,2017.03.16.,8705.0,802769.0
